ID,year,engine_cc,cylinder,valves_per_cylinder,power_ps,torque_nm,engine_compression,doors,hwy,mixed,city,fuel_cap_l
38452,2015,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
38454,2015,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
38455,2015,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
38457,2015,4800,8.0,2.0,285.0,295.0,8.8,3.0,17.0,13.0,11.0,31.0
38459,2015,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,34.0
38460,2015,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
38461,2015,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,34.0
38462,2015,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
38463,2015,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
38464,2015,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
38465,2015,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
38466,2015,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
38467,2015,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
38468,2015,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
38469,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
38470,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
38471,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
38472,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
38473,2015,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,34.0
38474,2015,4300,6.0,2.0,285.0,305.0,11,2.0,22.0,19.0,17.0,26.0
38475,2015,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,34.0
38476,2015,4300,6.0,2.0,285.0,305.0,11,2.0,24.0,20.0,18.0,26.0
38477,2015,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
38478,2015,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
38479,2015,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
38480,2015,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
38481,2015,4300,6.0,2.0,285.0,305.0,11,4.0,22.0,19.0,17.0,26.0
38482,2015,4300,6.0,2.0,285.0,305.0,11,4.0,24.0,20.0,18.0,26.0
38483,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
38484,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
38485,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
38486,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
38487,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
38488,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,19.0,16.0,26.0
38563,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,18.0
38564,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,18.0
38565,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,18.0
38566,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,18.0
38567,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,18.0
38568,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,18.0
38569,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,18.0
38570,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,18.0
38571,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,32.0,26.0,22.0,18.0
38572,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,29.0,23.0,20.0,18.0
38573,2015,6200,8.0,2.0,420.0,460.0,11.5,4.0,21.0,17.0,15.0,26.0
38574,2015,6200,8.0,2.0,420.0,460.0,11.5,4.0,21.0,16.0,14.0,26.0
38575,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,26.0
38576,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
38577,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,26.0
38578,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,16.0,26.0
38579,2015,6200,8.0,2.0,420.0,460.0,11.5,4.0,21.0,17.0,15.0,31.0
38580,2015,6200,8.0,2.0,420.0,460.0,11.5,4.0,20.0,16.0,14.0,31.0
38581,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,31.0
38582,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,15.0,31.0
38583,2015,5300,8.0,2.0,355.0,383.0,11,4.0,23.0,18.0,16.0,31.0
38584,2015,5300,8.0,2.0,355.0,383.0,11,4.0,22.0,18.0,15.0,31.0
38724,2008,1799,4.0,4.0,143.0,174.0,10.5:1,4.0,6.9,8.1,9.1,50.0
38726,2008,1799,4.0,4.0,142.0,174.0,10.5:1,4.0,6.9,8.1,9.1,50.0
38728,2008,1797,4.0,4.0,142.0,174.0,10.5:1,4.0,6.9,8.1,9.1,50.0
38730,2008,1799,4.0,4.0,142.0,174.0,10.5:1,4.0,6.9,8.1,9.1,50.0
38731,2008,1797,4.0,4.0,142.0,174.0,10.5:1,4.0,6.5,8.1,9.4,50.0
38734,2008,1799,4.0,4.0,140.0,174.0,10.5:1,4.0,6.9,9.0,9.1,50.0
38735,2008,1799,4.0,4.0,140.0,174.0,10.5:1,4.0,6.9,9.0,9.1,50.0
38747,2008,1998,4.0,4.0,200.0,188.0,11.0:1,4.0,8.1,9.8,11.2,50.0
38756,2008,1799,4.0,4.0,142.0,174.0,10.5:1,2.0,6.9,8.1,9.1,50.0
38759,2008,1799,4.0,4.0,142.0,174.0,10.5:1,2.0,6.5,8.1,9.4,50.0
38760,2008,1797,4.0,4.0,142.0,174.0,10.5:1,2.0,6.9,8.1,9.1,50.0
38761,2008,1799,4.0,4.0,142.0,174.0,10.5:1,2.0,6.7,8.3,9.6,50.0
38762,2008,1799,4.0,4.0,142.0,174.0,10.5:1,2.0,6.9,8.1,9.1,50.0
38763,2008,1799,4.0,4.0,142.0,174.0,10.5:1,2.0,6.5,8.1,9.4,50.0
38777,2008,2354,4.0,4.0,168.0,218.0,9.7:1,5.0,9.1,10.7,11.8,58.0
38778,2008,2354,4.0,4.0,168.0,218.0,9.7:1,5.0,8.7,10.2,11.8,58.0
38780,2008,2353,4.0,4.0,168.0,218.0,9.7:1,5.0,8.7,10.2,11.8,58.0
38783,2008,2354,4.0,4.0,169.0,218.0,9.7:1,5.0,10.2,11.8,13.1,60.0
38784,2008,2354,4.0,4.0,168.0,218.0,9.7:1,5.0,9.8,11.2,12.4,60.0
38785,2008,2354,4.0,4.0,168.0,218.0,9.7:1,5.0,9.4,10.7,11.8,60.0
38786,2008,2354,4.0,4.0,168.0,218.0,9.7:1,5.0,10.2,11.8,13.1,60.0
38787,2008,2353,4.0,4.0,168.0,218.0,9.7:1,5.0,10.2,11.8,13.1,60.0
38789,2008,2354,4.0,4.0,168.0,218.0,9.7:1,5.0,9.6,10.8,11.9,60.0
38790,2008,2354,4.0,4.0,168.0,218.0,9.7:1,5.0,10.2,11.8,13.1,60.0
38791,2008,2354,4.0,4.0,168.0,218.0,9.7:1,5.0,9.4,10.7,11.8,60.0
38792,2008,1497,4.0,4.0,111.0,142.0,10.4:1,5.0,7.1,7.7,8.6,41.0
38793,2008,1497,4.0,4.0,111.0,142.0,10.4:1,5.0,6.9,7.8,8.7,41.0
38794,2008,1497,4.0,4.0,111.0,142.0,10.4:1,5.0,7.3,8.3,8.9,41.0
38814,2008,3471,6.0,4.0,244.0,328.0,10.0:1,5.0,9.4,11.8,13.8,79.0
38815,2008,3469,6.0,4.0,244.0,328.0,10.0:1,5.0,9.4,11.8,13.8,79.0
38820,2008,3471,6.0,4.0,247.0,325.0,10.0:1,5.0,10.7,13.1,14.7,77.0
38821,2008,3471,6.0,4.0,247.0,325.0,10.0:1,5.0,10.7,13.1,14.7,77.0
38826,2008,3471,6.0,4.0,250.0,332.0,10.0:1,4.0,11.8,13.8,15.7,83.0
38829,2008,2199,4.0,4.0,240.0,220.0,11.1:1,2.0,9.6,11.4,13.2,50.0
38837,2022,1800,4.0,4.0,134.0,142.0,13,4.0,40.0,42.0,43.0,12.0
38839,2022,3500,6.0,4.0,268.0,248.0,10.8,4.0,31.0,24.0,21.0,17.0
38840,2022,3500,6.0,4.0,306.0,277.0,11.8,4.0,29.0,23.0,19.0,17.0
38841,2022,3500,6.0,4.0,306.0,277.0,11.8,4.0,26.0,21.0,19.0,17.0
38843,2022,4600,8.0,4.0,301.0,329.0,10.2,4.0,20.0,17.0,15.0,23.0
38844,2022,4600,8.0,4.0,301.0,329.0,10.2,4.0,20.0,17.0,15.0,23.0
38845,2022,2500,6.0,4.0,204.0,185.0,12,4.0,30.0,24.0,21.0,17.0
38846,2022,2500,6.0,4.0,204.0,185.0,12,4.0,27.0,23.0,20.0,17.0
38847,2022,2500,6.0,4.0,204.0,185.0,12,2.0,30.0,24.0,21.0,17.0
38848,2022,3500,6.0,4.0,306.0,277.0,11.8,4.0,28.0,22.0,19.0,17.0
38849,2022,3500,6.0,4.0,306.0,277.0,11.8,4.0,26.0,21.0,19.0,17.0
38850,2022,3500,6.0,4.0,306.0,277.0,11.8,2.0,27.0,23.0,19.0,17.0
38851,2022,4600,8.0,4.0,386.0,367.0,11.8,4.0,24.0,19.0,16.0,22.0
38852,2022,4600,8.0,4.0,360.0,347.0,11.8,4.0,23.0,18.0,16.0,22.0
38853,2022,4600,8.0,4.0,386.0,367.0,11.8,4.0,24.0,19.0,16.0,22.0
38854,2022,4600,8.0,4.0,360.0,347.0,11.8,4.0,23.0,18.0,16.0,22.0
38855,2022,4600,8.0,4.0,386.0,367.0,11.8,4.0,24.0,19.0,16.0,22.0
38856,2022,4600,8.0,4.0,360.0,347.0,11.8,4.0,23.0,18.0,16.0,22.0
38857,2022,5000,8.0,4.0,438.0,385.0,11.8,4.0,23.0,19.0,19.0,22.0
38858,2022,5700,8.0,4.0,383.0,403.0,10.2,4.0,17.0,14.0,12.0,25.0
38859,2022,2000,4.0,4.0,235.0,258.0,10,4.0,28.0,24.0,22.0,16.0
38860,2022,2000,4.0,4.0,235.0,258.0,10,4.0,28.0,24.0,21.0,16.0
38861,2022,2000,4.0,4.0,235.0,258.0,10,4.0,28.0,24.0,22.0,16.0
38862,2022,2000,4.0,4.0,235.0,258.0,10,4.0,28.0,24.0,21.0,16.0
38865,2022,3500,6.0,4.0,306.0,277.0,11.8,2.0,28.0,22.0,19.0,17.0
38866,2022,3500,6.0,4.0,306.0,277.0,11.8,2.0,26.0,21.0,19.0,17.0
38867,2022,5000,8.0,4.0,467.0,389.0,12.3,2.0,25.0,19.0,16.0,17.0
38868,2022,3500,6.0,4.0,270.0,248.0,10.8,4.0,25.0,21.0,18.0,19.0
38869,2022,3500,6.0,4.0,270.0,248.0,10.8,4.0,24.0,20.0,18.0,19.0
38870,2022,3500,6.0,4.0,270.0,248.0,10.8,4.0,26.0,21.0,18.0,19.0
38880,2015,3600,6.0,4.0,288.0,270.0,11.3,4.0,24.0,19.0,17.0,22.0
38881,2015,3600,6.0,4.0,288.0,270.0,11.3,4.0,24.0,19.0,17.0,22.0
38882,2015,3600,6.0,4.0,288.0,270.0,11.3,4.0,22.0,18.0,16.0,22.0
38883,2015,3600,6.0,4.0,288.0,270.0,11.3,4.0,24.0,19.0,17.0,22.0
38884,2015,3600,6.0,4.0,288.0,270.0,11.3,4.0,22.0,18.0,16.0,22.0
38885,2015,1400,4.0,4.0,138.0,148.0,9.5,4.0,33.0,28.0,25.0,14.0
38886,2015,1400,4.0,4.0,138.0,148.0,9.5,4.0,30.0,26.0,23.0,14.0
38887,2015,1400,4.0,4.0,138.0,148.0,9.5,4.0,33.0,28.0,25.0,14.0
38888,2015,1400,4.0,4.0,138.0,148.0,9.5,4.0,30.0,26.0,23.0,14.0
38889,2015,1400,4.0,4.0,138.0,148.0,9.5,4.0,33.0,28.0,25.0,14.0
38890,2015,1400,4.0,4.0,138.0,148.0,9.5,4.0,30.0,26.0,23.0,14.0
38891,2015,1400,4.0,4.0,138.0,148.0,9.5,4.0,33.0,28.0,25.0,14.0
38892,2015,1400,4.0,4.0,138.0,148.0,9.5,4.0,30.0,26.0,23.0,14.0
38893,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,36.0,29.0,25.0,17.0
38894,2015,2400,4.0,4.0,182.0,172.0,11.2,4.0,36.0,29.0,25.0,17.0
38895,2015,3600,6.0,4.0,304.0,264.0,11.5,4.0,26.0,20.0,17.0,20.0
38896,2015,3600,6.0,4.0,304.0,264.0,11.5,4.0,28.0,20.0,18.0,19.0
38897,2015,3600,6.0,4.0,304.0,264.0,11.5,4.0,26.0,20.0,17.0,20.0
38898,2015,3600,6.0,4.0,304.0,264.0,11.5,4.0,28.0,20.0,18.0,19.0
38899,2015,2000,4.0,4.0,259.0,295.0,9.5,4.0,30.0,24.0,21.0,18.0
38900,2015,2000,4.0,4.0,259.0,295.0,9.5,4.0,27.0,22.0,19.0,18.0
38901,2015,2000,4.0,4.0,259.0,295.0,9.5,4.0,30.0,24.0,21.0,18.0
38902,2015,2000,4.0,4.0,259.0,295.0,9.5,4.0,27.0,22.0,19.0,18.0
38903,2015,2000,4.0,4.0,259.0,295.0,9.5,4.0,30.0,24.0,21.0,18.0
38904,2015,2000,4.0,4.0,259.0,295.0,9.5,4.0,27.0,22.0,19.0,18.0
38905,2015,2000,4.0,4.0,259.0,295.0,9.5,4.0,30.0,24.0,21.0,18.0
38906,2015,2000,4.0,4.0,259.0,295.0,9.5,4.0,27.0,22.0,19.0,18.0
38907,2015,2400,4.0,4.0,180.0,171.0,11.2,4.0,32.0,25.0,21.0,16.0
38908,2015,2400,4.0,4.0,180.0,171.0,11.2,4.0,32.0,25.0,21.0,16.0
38909,2015,2400,4.0,4.0,180.0,171.0,11.2,4.0,32.0,25.0,21.0,16.0
38910,2015,2000,4.0,4.0,250.0,260.0,9.2,4.0,30.0,24.0,21.0,16.0
38911,2018,1400,4.0,4.0,101.0,98.0,10.8,2.0,40.0,34.0,31.0,11.0
38912,2018,1400,4.0,4.0,160.0,170.0,9.8,2.0,34.0,30.0,28.0,11.0
38913,2018,1400,4.0,4.0,160.0,170.0,9.8,2.0,34.0,30.0,28.0,11.0
38914,2018,1400,4.0,4.0,101.0,98.0,10.8,2.0,34.0,30.0,28.0,11.0
38915,2018,1400,4.0,4.0,101.0,98.0,10.8,2.0,34.0,30.0,28.0,11.0
38916,2018,1400,4.0,4.0,101.0,98.0,10.8,2.0,40.0,34.0,31.0,11.0
38917,2018,1400,4.0,4.0,101.0,98.0,10.8,2.0,40.0,34.0,31.0,11.0
38918,2018,1400,4.0,4.0,101.0,98.0,10.8,2.0,40.0,34.0,31.0,11.0
38919,2018,1400,4.0,4.0,101.0,98.0,10.8,2.0,40.0,34.0,31.0,11.0
38920,2018,1400,4.0,4.0,135.0,150.0,9.8,2.0,34.0,30.0,28.0,11.0
38977,2014,2000,4.0,4.0,173.0,154.0,11.5,4.0,36.0,28.0,24.0,50.0
38979,2014,1800,4.0,4.0,148.0,131.0,10.3,4.0,36.0,29.0,25.0,50.0
38980,2014,1800,4.0,4.0,148.0,131.0,10.3,4.0,37.0,29.0,25.0,50.0
38981,2014,2400,4.0,4.0,192.0,181.0,11.3,4.0,34.0,27.0,23.0,70.0
38982,2014,2000,4.0,4.0,274.0,269.0,9.5,4.0,31.0,24.0,20.0,70.0
38983,2014,2400,4.0,4.0,192.0,181.0,11.3,4.0,34.0,27.0,23.0,70.0
38984,2014,2400,4.0,4.0,192.0,181.0,11.3,4.0,34.0,27.0,23.0,70.0
38985,2014,2000,4.0,4.0,274.0,269.0,9.5,4.0,31.0,24.0,20.0,70.0
38986,2014,3500,6.0,4.0,269.0,246.0,10.6,4.0,24.0,20.0,17.0,75.0
38987,2014,3500,6.0,4.0,269.0,246.0,10.6,4.0,24.0,20.0,17.0,75.0
38988,2014,3300,6.0,4.0,290.0,252.0,11.5,4.0,25.0,21.0,18.0,66.0
38989,2014,3300,6.0,4.0,290.0,252.0,11.5,4.0,24.0,20.0,18.0,66.0
38990,2014,3300,6.0,4.0,290.0,252.0,11.5,4.0,25.0,21.0,18.0,66.0
38991,2014,3300,6.0,4.0,290.0,252.0,11.5,4.0,24.0,20.0,18.0,66.0
38992,2014,2400,4.0,4.0,191.0,181.0,11.3,4.0,26.0,22.0,20.0,66.0
38993,2014,3300,6.0,4.0,290.0,252.0,11.5,4.0,25.0,21.0,18.0,66.0
38994,2014,2400,4.0,4.0,191.0,181.0,11.3,4.0,24.0,21.0,19.0,66.0
38995,2014,3300,6.0,4.0,290.0,252.0,11.5,4.0,24.0,20.0,18.0,66.0
38996,2014,3300,6.0,4.0,290.0,252.0,11.5,4.0,25.0,21.0,18.0,66.0
38997,2014,3300,6.0,4.0,290.0,252.0,11.5,4.0,24.0,20.0,18.0,66.0
39002,2014,2400,4.0,4.0,182.0,177.0,11.3,4.0,28.0,24.0,21.0,58.0
39003,2014,2400,4.0,4.0,182.0,177.0,11.3,4.0,26.0,22.0,19.0,58.0
39004,2014,2400,4.0,4.0,182.0,177.0,11.3,4.0,28.0,24.0,21.0,58.0
39005,2014,2400,4.0,4.0,182.0,177.0,11.3,4.0,26.0,22.0,19.0,58.0
39006,2014,2000,4.0,4.0,260.0,269.0,9.5,4.0,26.0,23.0,20.0,58.0
39007,2014,2000,4.0,4.0,260.0,269.0,9.5,4.0,24.0,21.0,19.0,58.0
39097,2014,2000,4.0,4.0,250.0,258.0,10.6,4.0,28.0,25.0,23.0,60.0
39098,2014,2000,4.0,4.0,250.0,258.0,10.6,4.0,28.0,25.0,23.0,60.0
39099,2014,2500,4.0,4.0,170.0,174.0,10.1,4.0,32.0,27.0,24.0,60.0
39100,2014,2500,4.0,4.0,170.0,174.0,10.1,4.0,29.0,24.0,22.0,60.0
39101,2014,2500,4.0,4.0,170.0,174.0,10.1,4.0,32.0,27.0,24.0,60.0
39102,2014,2500,4.0,4.0,170.0,174.0,10.1,4.0,29.0,24.0,22.0,60.0
39103,2014,2500,4.0,4.0,170.0,174.0,10.1,4.0,32.0,27.0,24.0,60.0
39104,2014,2500,4.0,4.0,170.0,174.0,10.1,4.0,32.0,27.0,24.0,60.0
39105,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,36.0,30.0,27.0,55.0
39106,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,36.0,30.0,27.0,55.0
39107,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,33.0,28.0,25.0,55.0
39108,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,36.0,30.0,27.0,55.0
39109,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,34.0,28.0,25.0,55.0
39110,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,36.0,30.0,27.0,55.0
39111,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,33.0,28.0,25.0,55.0
39112,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,36.0,30.0,27.0,55.0
39113,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,34.0,28.0,25.0,55.0
39114,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,36.0,30.0,27.0,55.0
39115,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,36.0,30.0,27.0,55.0
39116,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,33.0,28.0,25.0,55.0
39117,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,36.0,30.0,27.0,55.0
39118,2014,2500,4.0,4.0,265.0,244.0,8.4,4.0,25.0,21.0,19.0,64.0
39119,2014,2500,4.0,4.0,265.0,244.0,8.4,4.0,25.0,21.0,19.0,64.0
39120,2014,2500,4.0,4.0,265.0,244.0,8.4,4.0,25.0,21.0,19.0,64.0
39121,2014,2500,4.0,4.0,265.0,244.0,8.4,4.0,25.0,21.0,19.0,64.0
39122,2014,2500,4.0,4.0,265.0,244.0,8.4,4.0,25.0,21.0,19.0,64.0
39123,2014,2500,4.0,4.0,265.0,244.0,8.4,4.0,25.0,21.0,19.0,64.0
39124,2014,2500,4.0,4.0,305.0,290.0,8.2,4.0,23.0,19.0,17.0,64.0
39125,2014,2500,4.0,4.0,305.0,290.0,8.2,4.0,23.0,19.0,17.0,64.0
39126,2014,2500,4.0,4.0,305.0,290.0,8.2,4.0,23.0,19.0,17.0,64.0
39148,2014,3600,6.0,4.0,256.0,247.0,10.5,4.0,21.0,18.0,16.0,64.0
39149,2014,2000,4.0,4.0,160.0,163.0,10.8,4.0,33.0,31.0,29.0,52.0
39150,2014,2000,4.0,4.0,160.0,163.0,10.8,4.0,33.0,31.0,29.0,52.0
39151,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,33.0,28.0,25.0,60.0
39152,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,30.0,26.0,23.0,60.0
39153,2014,2000,4.0,4.0,148.0,145.0,10.5,4.0,33.0,28.0,25.0,60.0
39252,2009,3496,6.0,4.0,307.0,355.0,10.3:1,5.0,10.2,12.4,14.7,90.0
39253,2009,3498,6.0,4.0,307.0,355.0,10.5:1,5.0,11.2,13.1,14.7,90.0
39256,2009,3696,6.0,4.0,333.0,365.0,10.5:1,4.0,9.1,10.5,13.1,76.0
39257,2009,3696,6.0,4.0,335.0,366.0,10.3:1,2.0,9.1,12.4,13.1,76.0
39259,2009,3695,6.0,4.0,335.0,366.0,10.5:1,2.0,9.4,12.4,13.8,76.0
39261,2009,3696,6.0,4.0,334.0,365.0,10.9:1,5.0,9.1,11.2,13.1,76.0
39262,2009,3696,6.0,4.0,333.0,365.0,10.5:1,4.0,9.4,11.8,13.8,76.0
39263,2009,3696,6.0,4.0,334.0,365.0,10.5:1,4.0,9.4,11.8,13.1,76.0
39264,2009,3496,6.0,4.0,307.0,355.0,10.6:1,4.0,9.4,12.4,13.8,76.0
39265,2009,3498,6.0,4.0,307.0,355.0,10.3:1,4.0,10.7,13.1,14.7,76.0
39266,2009,4493,8.0,4.0,330.0,456.0,10.5:1,4.0,11.8,14.7,16.8,76.0
39267,2009,5552,8.0,4.0,324.0,533.0,10.3:1,5.0,13.1,16.8,19.6,106.0
39268,2009,5552,8.0,4.0,324.0,533.0,10.3:1,5.0,13.8,16.8,19.6,106.0
39344,1996,4171,8.0,5.0,340.0,420.0,11.0:1,4.0,10.1,14.3,21.8,82.0
39346,1996,4172,8.0,4.0,326.0,400.0,11.6:1,5.0,11.1,14.9,21.6,80.0
39390,2003,3134,6.0,2.0,178.0,264.0,9.6:1,4.0,7.8,9.8,11.8,64.0
39442,2005,1248,4.0,4.0,99.0,240.0,18.4:1,3.0,4.2,5.0,6.4,52.0
39443,2005,1364,4.0,4.0,90.0,125.0,10.5:1,3.0,5.2,6.3,8.2,52.0
39444,2005,1598,4.0,4.0,105.0,150.0,10.5:1,3.0,5.6,6.8,8.8,52.0
39446,2005,1795,4.0,4.0,125.0,170.0,10.5:1,3.0,6.1,7.7,10.4,52.0
39447,2005,1796,4.0,4.0,125.0,170.0,10.5:1,3.0,6.2,8.1,11.3,52.0
39448,2005,1995,4.0,4.0,150.0,320.0,17.5:1,3.0,4.9,5.8,7.4,52.0
39449,2005,1910,4.0,4.0,200.0,262.0,8.8:1,3.0,6.8,9.0,12.8,52.0
39517,2005,2198,4.0,4.0,147.0,220.0,12.0:1,4.0,6.6,8.5,11.8,61.0
39569,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,22.0,19.0,17.0,23.0
39570,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,21.0,18.0,17.0,23.0
39571,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,22.0,19.0,17.0,23.0
39572,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,21.0,18.0,17.0,23.0
39573,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,22.0,19.0,17.0,23.0
39574,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,21.0,18.0,17.0,23.0
39575,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,21.0,18.0,17.0,23.0
39576,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,21.0,18.0,17.0,23.0
39577,2015,4000,6.0,4.0,270.0,278.0,10.4,4.0,21.0,18.0,17.0,23.0
39578,2015,3500,6.0,4.0,268.0,248.0,10.8,4.0,31.0,24.0,21.0,17.0
39579,2015,3500,6.0,4.0,268.0,248.0,10.8,4.0,31.0,24.0,21.0,17.0
39580,2015,3500,6.0,4.0,268.0,248.0,10.8,4.0,31.0,24.0,21.0,17.0
39581,2015,3500,6.0,4.0,268.0,248.0,10.8,4.0,31.0,24.0,21.0,17.0
39582,2015,3500,6.0,4.0,268.0,248.0,10.8,4.0,31.0,24.0,21.0,17.0
39586,2015,2500,4.0,4.0,178.0,170.0,10.4,4.0,35.0,28.0,25.0,17.0
39587,2015,2500,4.0,4.0,178.0,170.0,10.4,4.0,35.0,28.0,25.0,17.0
39588,2015,2500,4.0,4.0,178.0,170.0,10.4,4.0,35.0,28.0,25.0,17.0
39589,2015,3500,6.0,4.0,268.0,248.0,10.8,4.0,31.0,25.0,21.0,17.0
39590,2015,2500,4.0,4.0,178.0,170.0,10.4,4.0,35.0,28.0,25.0,17.0
39591,2015,3500,6.0,4.0,268.0,248.0,10.8,4.0,31.0,25.0,21.0,17.0
39595,2015,1800,4.0,4.0,132.0,128.0,10,4.0,36.0,31.0,27.0,13.0
39596,2015,1800,4.0,4.0,132.0,128.0,10,4.0,37.0,31.0,28.0,13.0
39597,2015,1800,4.0,4.0,132.0,128.0,10,4.0,38.0,32.0,29.0,13.0
39598,2015,1800,4.0,4.0,140.0,126.0,10.6,4.0,42.0,35.0,30.0,13.0
39599,2015,1800,4.0,4.0,140.0,126.0,10.6,4.0,40.0,34.0,30.0,13.0
39600,2015,1800,4.0,4.0,140.0,126.0,10.6,4.0,40.0,34.0,30.0,13.0
39601,2015,1800,4.0,4.0,132.0,128.0,10,4.0,38.0,32.0,29.0,13.0
39602,2015,1800,4.0,4.0,132.0,128.0,10,4.0,38.0,32.0,29.0,13.0
39603,2015,1800,4.0,4.0,132.0,128.0,10,4.0,37.0,32.0,29.0,13.0
39604,2015,1800,4.0,4.0,132.0,128.0,10,4.0,37.0,31.0,28.0,13.0
39605,2015,1800,4.0,4.0,132.0,128.0,10,4.0,37.0,32.0,29.0,13.0
39606,2015,1800,4.0,4.0,132.0,128.0,10,4.0,37.0,32.0,29.0,13.0
39607,2015,2700,4.0,4.0,185.0,184.0,10,4.0,25.0,22.0,20.0,19.0
39608,2015,3500,6.0,4.0,270.0,248.0,10.8,4.0,25.0,21.0,19.0,19.0
39609,2015,3500,6.0,4.0,270.0,248.0,10.8,4.0,24.0,20.0,18.0,19.0
39610,2015,3500,6.0,4.0,270.0,248.0,10.8,4.0,25.0,21.0,19.0,19.0
39611,2015,3500,6.0,4.0,270.0,248.0,10.8,4.0,24.0,20.0,18.0,19.0
