ID,year,engine_cc,cylinder,valves_per_cylinder,power_ps,torque_nm,engine_compression,doors,hwy,mixed,city,fuel_cap_l
535,2015,3000,6.0,4.0,300.0,300.0,10.2,2.0,32.0,25.0,21.0,16.0
536,2015,3000,6.0,4.0,300.0,300.0,10.2,2.0,29.0,23.0,20.0,16.0
537,2015,3000,6.0,4.0,300.0,300.0,10.2,2.0,30.0,24.0,20.0,16.0
538,2015,2000,4.0,4.0,240.0,255.0,10,4.0,34.0,27.0,23.0,16.0
539,2015,2000,4.0,4.0,240.0,255.0,10,4.0,34.0,27.0,23.0,16.0
540,2015,2000,4.0,4.0,240.0,255.0,10,4.0,33.0,26.0,22.0,16.0
541,2015,2000,4.0,4.0,240.0,255.0,10,4.0,33.0,26.0,22.0,16.0
542,2015,3000,6.0,4.0,300.0,295.0,10.2,4.0,32.0,25.0,21.0,16.0
543,2015,3000,6.0,4.0,300.0,295.0,10.2,4.0,31.0,24.0,20.0,16.0
556,2015,3000,6.0,4.0,315.0,330.0,10.2,2.0,31.0,24.0,20.0,19.0
557,2015,3000,6.0,4.0,315.0,330.0,10.2,2.0,32.0,25.0,21.0,19.0
558,2015,3000,6.0,4.0,315.0,330.0,10.2,2.0,29.0,23.0,20.0,19.0
559,2015,3000,6.0,4.0,315.0,330.0,10.2,2.0,29.0,23.0,20.0,19.0
560,2015,4400,8.0,4.0,445.0,480.0,10,2.0,25.0,20.0,17.0,19.0
561,2015,4400,8.0,4.0,445.0,480.0,10,2.0,25.0,20.0,17.0,19.0
562,2015,4400,8.0,4.0,445.0,480.0,10,2.0,24.0,19.0,16.0,19.0
563,2015,4400,8.0,4.0,445.0,480.0,10,2.0,25.0,19.0,16.0,19.0
564,2015,3000,6.0,4.0,315.0,330.0,10.2,4.0,31.0,24.0,20.0,19.0
565,2015,3000,6.0,4.0,315.0,330.0,10.2,4.0,29.0,23.0,20.0,19.0
566,2015,4400,8.0,4.0,445.0,480.0,10,4.0,25.0,19.0,17.0,19.0
567,2015,4400,8.0,4.0,445.0,480.0,10,4.0,24.0,19.0,16.0,19.0
569,2015,3000,6.0,4.0,255.0,413.0,16.5,4.0,31.0,26.0,23.0,21.0
579,2015,4400,8.0,4.0,540.0,540.0,10,4.0,24.0,19.0,16.0,19.0
580,2015,4400,8.0,4.0,540.0,538.0,10,4.0,25.0,19.0,16.0,21.0
581,2015,4400,8.0,4.0,540.0,538.0,10,4.0,24.0,19.0,16.0,21.0
582,,4400,8.0,4.0,540.0,538.0,10,4.0,25.0,19.0,16.0,21.0
583,2015,4400,8.0,4.0,540.0,538.0,10,4.0,24.0,19.0,16.0,21.0
584,2015,3000,6.0,4.0,425.0,406.0,10.2,4.0,26.0,20.0,17.0,16.0
585,2015,3000,6.0,4.0,425.0,406.0,10.2,2.0,26.0,20.0,17.0,16.0
586,2015,3000,6.0,4.0,425.0,406.0,10.2,2.0,26.0,20.0,17.0,16.0
588,2015,4400,8.0,4.0,560.0,500.0,10,2.0,20.0,16.0,14.0,21.0
589,2015,4400,8.0,4.0,560.0,500.0,10,2.0,20.0,16.0,14.0,21.0
590,2015,4400,8.0,4.0,560.0,502.0,10,4.0,20.0,16.0,14.0,21.0
591,2015,2000,4.0,4.0,240.0,260.0,10,4.0,34.0,27.0,23.0,17.0
592,2015,2000,4.0,4.0,240.0,260.0,10,4.0,32.0,26.0,22.0,17.0
593,2015,3000,6.0,4.0,300.0,300.0,10.2,4.0,27.0,21.0,18.0,17.0
594,2015,2000,4.0,4.0,240.0,260.0,10,4.0,28.0,24.0,21.0,18.0
595,2015,2000,4.0,4.0,180.0,280.0,10,4.0,34.0,30.0,27.0,18.0
596,2015,2000,4.0,4.0,240.0,260.0,10,4.0,28.0,24.0,21.0,18.0
597,,3000,6.0,4.0,300.0,300.0,10.2,4.0,26.0,21.0,19.0,18.0
608,2015,3000,6.0,4.0,300.0,300.0,10.2,2.0,24.0,20.0,17.0,15.0
609,2015,3000,6.0,4.0,335.0,332.0,10.2,2.0,24.0,20.0,17.0,15.0
611,2006,1598,4.0,4.0,117.0,220.0,10.6,3.0,6.5,6.7,8.4,50.0
612,2006,1604,4.0,4.0,117.0,151.0,10.6,3.0,6.7,7.8,8.7,50.0
615,2006,1598,4.0,4.0,171.0,210.0,8.3,3.0,7.4,8.4,9.4,50.0
618,2006,1606,4.0,4.0,170.0,220.0,8.3,2.0,7.4,8.7,9.4,50.0
636,2019,2400,4.0,4.0,184.0,171.0,10,4.0,31.0,25.0,22.0,16.0
637,2019,2400,4.0,4.0,184.0,171.0,10,4.0,28.0,24.0,21.0,16.0
638,2019,2400,4.0,4.0,184.0,171.0,10,4.0,31.0,25.0,22.0,16.0
639,2019,2400,4.0,4.0,184.0,171.0,10,4.0,28.0,24.0,21.0,16.0
640,2019,2400,4.0,4.0,184.0,171.0,10,4.0,31.0,25.0,22.0,16.0
641,2019,2400,4.0,4.0,184.0,171.0,10,4.0,28.0,24.0,21.0,16.0
642,2019,2400,4.0,4.0,184.0,171.0,10,4.0,25.0,22.0,19.0,16.0
643,2019,2000,4.0,4.0,158.0,141.0,10.5,4.0,27.0,24.0,22.0,14.0
644,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,23.0,21.0,14.0
645,2019,2000,4.0,4.0,158.0,141.0,10.5,4.0,27.0,24.0,22.0,14.0
646,,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,23.0,21.0,14.0
647,2019,2000,4.0,4.0,158.0,141.0,10.5,4.0,27.0,24.0,22.0,14.0
648,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,23.0,21.0,14.0
649,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,28.0,24.0,21.0,14.0
650,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,23.0,21.0,14.0
651,2019,2000,4.0,4.0,158.0,141.0,10.5,4.0,30.0,26.0,23.0,14.0
652,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,24.0,22.0,14.0
653,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,25.0,20.0,17.0,25.0
654,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,24.0,19.0,17.0,25.0
655,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,25.0,20.0,17.0,25.0
656,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,24.0,19.0,17.0,25.0
657,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,25.0,20.0,17.0,25.0
658,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,24.0,19.0,17.0,25.0
659,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,25.0,20.0,17.0,25.0
660,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,24.0,19.0,17.0,25.0
661,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,24.0,19.0,17.0,25.0
662,2019,3600,6.0,4.0,290.0,260.0,10.2,4.0,24.0,19.0,17.0,25.0
663,2019,6400,8.0,2.0,470.0,465.0,10.9,4.0,19.0,15.0,13.0,25.0
664,2019,2000,4.0,4.0,158.0,141.0,10.5,4.0,27.0,24.0,22.0,14.0
665,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,23.0,21.0,14.0
666,2019,2000,4.0,4.0,158.0,141.0,10.5,4.0,27.0,24.0,22.0,14.0
667,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,23.0,21.0,14.0
668,2019,2000,4.0,4.0,158.0,141.0,10.5,4.0,30.0,26.0,23.0,14.0
669,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,23.0,21.0,14.0
670,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,28.0,23.0,21.0,14.0
671,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,23.0,21.0,14.0
672,2019,2000,4.0,4.0,158.0,141.0,10.5,4.0,30.0,26.0,23.0,14.0
673,2019,2400,4.0,4.0,172.0,165.0,10.5,4.0,27.0,24.0,22.0,14.0
675,2019,3600,6.0,4.0,285.0,260.0,10.2,2.0,21.0,18.0,17.0,19.0
676,,3600,6.0,4.0,285.0,260.0,10.2,2.0,21.0,18.0,17.0,19.0
677,2019,3600,6.0,4.0,285.0,260.0,10.2,2.0,21.0,18.0,17.0,19.0
678,2019,3600,6.0,4.0,285.0,260.0,10.2,2.0,21.0,18.0,17.0,19.0
679,2019,3600,6.0,4.0,285.0,260.0,10.2,2.0,21.0,18.0,17.0,19.0
680,2019,3600,6.0,4.0,285.0,260.0,10.2,4.0,21.0,18.0,16.0,23.0
681,2019,3600,6.0,4.0,285.0,260.0,10.2,4.0,21.0,18.0,16.0,23.0
683,2019,3600,6.0,4.0,285.0,260.0,10.2,4.0,21.0,18.0,16.0,23.0
684,2019,3600,6.0,4.0,285.0,260.0,10.2,4.0,21.0,18.0,16.0,23.0
685,2019,3600,6.0,4.0,285.0,260.0,10.2,4.0,20.0,18.0,16.0,23.0
686,2019,3600,6.0,4.0,285.0,260.0,10.2,4.0,21.0,18.0,16.0,23.0
687,2019,3600,6.0,4.0,285.0,260.0,10.2,4.0,21.0,18.0,16.0,23.0
688,2019,3600,6.0,4.0,285.0,260.0,10.2,2.0,21.0,18.0,17.0,19.0
689,2019,3600,6.0,4.0,285.0,260.0,10.2,2.0,21.0,18.0,17.0,19.0
726,2018,2000,4.0,4.0,148.0,145.0,10,4.0,34.0,28.0,25.0,16.0
727,2018,2000,4.0,4.0,148.0,145.0,10,4.0,34.0,29.0,26.0,16.0
728,2018,2400,4.0,4.0,168.0,167.0,10.5,4.0,31.0,26.0,22.0,16.0
729,2018,2400,4.0,4.0,168.0,167.0,10.5,4.0,30.0,26.0,23.0,16.0
730,2018,2000,4.0,4.0,237.0,253.0,9,4.0,25.0,20.0,18.0,15.0
731,2018,2400,4.0,4.0,168.0,167.0,10.5,4.0,29.0,25.0,22.0,15.0
732,2018,2000,4.0,4.0,291.0,300.0,9,4.0,23.0,19.0,17.0,15.0
733,2018,2000,4.0,4.0,291.0,300.0,9,4.0,22.0,19.0,17.0,15.0
734,2018,1200,3.0,4.0,74.0,74.0,10.5,4.0,42.0,37.0,34.0,9.0
735,2018,1200,3.0,4.0,74.0,74.0,10.5,4.0,44.0,40.0,37.0,9.0
736,2018,1200,3.0,4.0,74.0,74.0,10.5,4.0,42.0,37.0,34.0,9.0
737,2018,1200,3.0,4.0,74.0,74.0,10.5,4.0,44.0,40.0,37.0,9.0
738,2018,2400,4.0,4.0,166.0,162.0,10.5,4.0,31.0,27.0,25.0,17.0
739,2018,3000,6.0,4.0,224.0,215.0,10.5,4.0,28.0,23.0,20.0,16.0
740,,2400,4.0,4.0,166.0,162.0,10.5,4.0,31.0,27.0,25.0,17.0
741,2018,2400,4.0,4.0,166.0,162.0,10.5,4.0,29.0,26.0,24.0,16.0
742,2018,2000,4.0,4.0,148.0,145.0,10,4.0,30.0,26.0,24.0,17.0
743,2018,2000,4.0,4.0,148.0,145.0,10,4.0,32.0,28.0,25.0,17.0
744,2018,2000,4.0,4.0,148.0,145.0,10,4.0,30.0,27.0,24.0,17.0
745,2018,2000,4.0,4.0,148.0,145.0,10,4.0,32.0,28.0,25.0,17.0
746,2018,2000,4.0,4.0,148.0,145.0,10,4.0,30.0,27.0,24.0,16.0
759,2015,2400,4.0,4.0,185.0,181.0,11.1,2.0,34.0,27.0,24.0,17.0
760,2015,2400,4.0,4.0,185.0,181.0,11.1,2.0,35.0,29.0,26.0,17.0
761,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,34.0,27.0,24.0,17.0
762,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,36.0,31.0,27.0,17.0
763,2015,2400,4.0,4.0,185.0,181.0,11.1,2.0,35.0,29.0,26.0,17.0
764,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,36.0,31.0,27.0,17.0
765,2015,3500,6.0,4.0,278.0,252.0,10.5,2.0,32.0,25.0,21.0,17.0
766,2015,3500,6.0,4.0,278.0,251.0,10,2.0,28.0,22.0,18.0,17.0
767,2015,3500,6.0,4.0,278.0,252.0,10.5,4.0,34.0,26.0,21.0,17.0
768,2015,3500,6.0,4.0,278.0,252.0,10.5,2.0,32.0,25.0,21.0,17.0
769,2015,3500,6.0,4.0,278.0,251.0,10,2.0,28.0,22.0,18.0,17.0
770,2015,3500,6.0,4.0,278.0,252.0,10.5,4.0,34.0,26.0,21.0,17.0
771,2015,2400,4.0,4.0,185.0,181.0,11.1,2.0,35.0,29.0,26.0,17.0
772,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,36.0,31.0,27.0,17.0
773,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,34.0,27.0,24.0,17.0
774,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,36.0,31.0,27.0,17.0
775,2015,2400,4.0,4.0,185.0,181.0,11.1,2.0,34.0,27.0,24.0,17.0
776,2015,2400,4.0,4.0,185.0,181.0,11.1,2.0,35.0,29.0,26.0,17.0
777,2015,2400,4.0,4.0,189.0,182.0,11.1,4.0,34.0,27.0,24.0,17.0
778,2015,2400,4.0,4.0,189.0,182.0,11.1,4.0,35.0,29.0,26.0,17.0
779,2015,3500,6.0,4.0,278.0,252.0,10.5,4.0,34.0,26.0,21.0,17.0
783,2015,1800,4.0,4.0,143.0,129.0,10.6,2.0,36.0,31.0,28.0,13.0
784,2015,1800,4.0,4.0,143.0,129.0,10.6,2.0,38.0,33.0,29.0,13.0
785,2015,1800,4.0,4.0,143.0,129.0,10.6,4.0,39.0,33.0,30.0,13.0
786,2015,1800,4.0,4.0,143.0,129.0,10.6,2.0,38.0,33.0,29.0,13.0
787,2015,1800,4.0,4.0,143.0,129.0,10.6,4.0,39.0,33.0,30.0,13.0
788,,1800,4.0,4.0,143.0,129.0,10.6,2.0,38.0,33.0,29.0,13.0
789,2015,1800,4.0,4.0,143.0,129.0,10.6,4.0,39.0,33.0,30.0,13.0
790,2015,1800,4.0,4.0,143.0,129.0,10.6,4.0,41.0,35.0,31.0,13.0
791,2015,1500,4.0,4.0,110.0,127.0,10.8,4.0,47.0,45.0,44.0,13.0
792,2015,1500,4.0,4.0,110.0,127.0,10.8,4.0,47.0,45.0,44.0,13.0
793,2015,1500,4.0,4.0,110.0,127.0,10.8,4.0,47.0,45.0,44.0,13.0
794,2015,1500,4.0,4.0,110.0,127.0,10.8,4.0,47.0,45.0,44.0,13.0
795,2015,1800,4.0,4.0,143.0,129.0,10.6,2.0,36.0,31.0,28.0,13.0
796,2015,1800,4.0,4.0,143.0,129.0,10.6,2.0,39.0,33.0,30.0,13.0
797,2015,1800,4.0,4.0,143.0,129.0,10.6,4.0,36.0,31.0,28.0,13.0
798,2015,1800,4.0,4.0,143.0,129.0,10.6,4.0,39.0,33.0,30.0,13.0
799,2015,1800,4.0,4.0,110.0,106.0,12.7,4.0,38.0,31.0,27.0,8.0
800,2015,1800,4.0,4.0,110.0,106.0,12.7,4.0,38.0,31.0,27.0,8.0
801,2015,1800,4.0,4.0,143.0,129.0,10.6,4.0,39.0,33.0,30.0,13.0
802,2015,2400,4.0,4.0,205.0,174.0,11,2.0,31.0,25.0,22.0,13.0
803,2015,2400,4.0,4.0,205.0,174.0,11,4.0,31.0,25.0,22.0,13.0
804,2015,2400,4.0,4.0,205.0,174.0,11,2.0,31.0,25.0,22.0,13.0
805,2015,2400,4.0,4.0,205.0,174.0,11,4.0,31.0,25.0,22.0,13.0
806,2015,2400,4.0,4.0,205.0,174.0,11,2.0,31.0,25.0,22.0,13.0
807,2015,2400,4.0,4.0,205.0,174.0,11,2.0,31.0,25.0,22.0,13.0
808,2015,2400,4.0,4.0,205.0,174.0,11,4.0,31.0,25.0,22.0,13.0
809,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,34.0,29.0,27.0,15.0
810,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,33.0,28.0,26.0,15.0
811,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,34.0,29.0,27.0,15.0
812,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,33.0,28.0,26.0,15.0
813,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,34.0,29.0,27.0,15.0
814,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,33.0,28.0,26.0,15.0
815,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,34.0,29.0,27.0,15.0
816,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,33.0,28.0,26.0,15.0
817,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,34.0,29.0,27.0,15.0
818,2015,2400,4.0,4.0,185.0,181.0,11.1,4.0,33.0,28.0,26.0,15.0
819,2015,1500,4.0,4.0,130.0,140.0,10.4,2.0,38.0,34.0,31.0,11.0
820,2015,1500,4.0,4.0,130.0,127.0,10.4,2.0,39.0,37.0,36.0,11.0
821,2015,1500,4.0,4.0,130.0,140.0,10.4,2.0,38.0,34.0,31.0,11.0
822,2015,1500,4.0,4.0,130.0,127.0,10.4,2.0,39.0,37.0,36.0,11.0
823,2015,1500,4.0,4.0,130.0,140.0,10.4,2.0,38.0,34.0,31.0,11.0
824,2015,1500,4.0,4.0,130.0,127.0,10.4,2.0,39.0,37.0,36.0,11.0
825,2015,2400,4.0,4.0,192.0,162.0,10,4.0,31.0,25.0,22.0,19.0
826,2015,3500,6.0,4.0,278.0,252.0,10.5,4.0,30.0,23.0,20.0,19.0
827,2015,2400,4.0,4.0,192.0,162.0,10,4.0,31.0,25.0,22.0,19.0
828,2015,3500,6.0,4.0,278.0,252.0,10.5,4.0,30.0,23.0,20.0,19.0
829,2015,3500,6.0,4.0,278.0,252.0,10.5,4.0,28.0,22.0,19.0,19.0
830,2015,3500,6.0,4.0,278.0,252.0,10.5,4.0,30.0,23.0,20.0,19.0
831,2015,3500,6.0,4.0,278.0,252.0,10.5,4.0,28.0,22.0,19.0,19.0
832,2015,2400,4.0,4.0,192.0,162.0,10,4.0,31.0,25.0,22.0,19.0
833,2015,1500,4.0,4.0,130.0,114.0,10.4,4.0,37.0,32.0,29.0,11.0
834,2015,1500,4.0,4.0,130.0,114.0,10.4,4.0,38.0,35.0,32.0,11.0
835,2015,1500,4.0,4.0,130.0,114.0,10.4,4.0,38.0,35.0,32.0,11.0
836,2015,1500,4.0,4.0,130.0,114.0,10.4,4.0,38.0,35.0,32.0,11.0
837,2015,1500,4.0,4.0,130.0,114.0,10.4,4.0,37.0,32.0,29.0,11.0
838,2015,1500,4.0,4.0,130.0,114.0,10.4,4.0,41.0,36.0,33.0,11.0
839,2015,3500,6.0,4.0,248.0,250.0,10.5,4.0,28.0,22.0,19.0,21.0
840,2015,3500,6.0,4.0,248.0,250.0,10.5,4.0,28.0,22.0,19.0,21.0
841,2015,3500,6.0,4.0,248.0,250.0,10.5,4.0,28.0,22.0,19.0,21.0
842,2015,3500,6.0,4.0,248.0,250.0,10.5,4.0,28.0,22.0,19.0,21.0
843,2015,3500,6.0,4.0,248.0,250.0,10.5,4.0,28.0,22.0,19.0,21.0
844,2015,3500,6.0,4.0,248.0,250.0,10.5,4.0,28.0,22.0,19.0,21.0
845,2015,3500,6.0,4.0,248.0,250.0,10.5,4.0,28.0,22.0,19.0,21.0
846,2015,3500,6.0,4.0,250.0,253.0,10.5,4.0,25.0,21.0,18.0,21.0
847,,3500,6.0,4.0,250.0,253.0,10.5,4.0,24.0,20.0,17.0,21.0
848,2015,3500,6.0,4.0,250.0,253.0,10.5,4.0,25.0,21.0,18.0,21.0
849,2015,3500,6.0,4.0,250.0,253.0,10.5,4.0,24.0,20.0,17.0,21.0
850,2015,3500,6.0,4.0,250.0,253.0,10.5,4.0,25.0,21.0,18.0,21.0
